NAME,DATE,REVIEW_BODY,PROFILE_PIC,RATINGS_ID
Derek Warner-Reyes,June 2018, The place smelled very bad! Very much worth it. I wish I could have stayed longer. This place is awesome! The town was very cute. You can tell the owner really likes bears. The torcher chamber was a bit too much. BEST TRIP EVER! I came here for my honemoon. NO INDOOR PLUMBING!! Why didn't I find this place sooner? It was quite a drive from the airport. BE WARNED! The owner has the best style. We had so much fun! But seriously tell all your friends!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4886801.jpeg,83
Parker Stafford,September 2012, And I would do it again! Why didn't I find this place sooner? The place smelled very bad!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4626351.jpeg,83
Frans Larson,June 2015, My partner and I always wanted to visit. This place is awesome! The torcher chamber was a bit too much. I do not regret anything! Why didn't I find this place sooner? Very much worth it. The town was very cute. But seriously tell all your friends! BEST TRIP EVER! I want my money back. You can tell the owner really likes bears. But the owner was cool. I came here for my honemoon. BE WARNED! NO INDOOR PLUMBING!! The owner wouldn't let me bring my pet bear. The owner has the best style. I wish I could have stayed longer. And I would do it again! It was quite a drive from the airport.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4123910.jpeg,83
Ben Rasmussen,May 2020, This place is awesome! I want my money back. The place smelled very bad! And I would do it again! The town was very cute. It was quite a drive from the airport. We had so much fun! I wish I could have stayed longer. You can tell the owner really likes bears.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-415829.jpeg,83
Sam Goldie,December 2018, The owner has the best style. It was quite a drive from the airport. NO INDOOR PLUMBING!! You can tell the owner really likes bears. This place is awesome! Very much worth it. The torcher chamber was a bit too much. I do not regret anything! I want my money back. The place smelled very bad! The view form the back porch was to die for. And I would do it again! But the owner was cool. BEST TRIP EVER! I wish I could have stayed longer. Why didn't I find this place sooner? The owner wouldn't let me bring my pet bear. I came here for my honemoon. My partner and I always wanted to visit. But seriously tell all your friends!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4886781.jpeg,83
Tre' Moore,February 2020, The owner wouldn't let me bring my pet bear. BEST TRIP EVER! BE WARNED! We had so much fun! The place smelled very bad! The owner has the best style. Why didn't I find this place sooner? I wish I could have stayed longer. And I would do it again!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4153618.jpeg,83
Derek Warner-Reyes,April 2015, The owner has the best style.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4886801.jpeg,84
Mukhtar Bahadory,September 2020, BEST TRIP EVER! The place smelled very bad! But the owner was cool. I wish I could have stayed longer. But seriously tell all your friends! BE WARNED! The owner has the best style. This place is awesome! The torcher chamber was a bit too much. I do not regret anything! My partner and I always wanted to visit. I want my money back. We had so much fun! The view form the back porch was to die for. It was quite a drive from the airport. The town was very cute. And I would do it again! NO INDOOR PLUMBING!! The owner wouldn't let me bring my pet bear. Very much worth it.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-3851312.jpeg,84
John Campbell,December 2010, You can tell the owner really likes bears. The town was very cute. I do not regret anything! My partner and I always wanted to visit. And I would do it again! The place smelled very bad! I wish I could have stayed longer. But the owner was cool. Why didn't I find this place sooner? The view form the back porch was to die for. This place is awesome! I came here for my honemoon. I want my money back. But seriously tell all your friends! BE WARNED! NO INDOOR PLUMBING!! We had so much fun! The owner wouldn't let me bring my pet bear. It was quite a drive from the airport. Very much worth it. The torcher chamber was a bit too much.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-3770317.jpeg,84
Seth Lassen,July 2012, NO INDOOR PLUMBING!! But seriously tell all your friends! I want my money back. BE WARNED! This place is awesome! Very much worth it. The view form the back porch was to die for. The town was very cute. The torcher chamber was a bit too much.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4100670.jpeg,84
Mukhtar Bahadory,August 2015, But seriously tell all your friends! The place smelled very bad! BEST TRIP EVER! The view form the back porch was to die for. This place is awesome!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-3970387.jpeg,85
Tre' Moore,June 2008, I do not regret anything! My partner and I always wanted to visit. The torcher chamber was a bit too much. The view form the back porch was to die for. You can tell the owner really likes bears. It was quite a drive from the airport. But seriously tell all your friends! BE WARNED! NO INDOOR PLUMBING!! I came here for my honemoon. The place smelled very bad! But the owner was cool. And I would do it again! The owner wouldn't let me bring my pet bear. BEST TRIP EVER! We had so much fun! The town was very cute. I want my money back. I wish I could have stayed longer. This place is awesome! Very much worth it. Why didn't I find this place sooner?,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4100670.jpeg,85
Quentin McMillian,February 2020, I do not regret anything! I wish I could have stayed longer. The town was very cute. My partner and I always wanted to visit. BEST TRIP EVER! We had so much fun! The owner has the best style. The torcher chamber was a bit too much. Why didn't I find this place sooner? BE WARNED! But the owner was cool. NO INDOOR PLUMBING!!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-5853675.jpeg,85
Matthew Morgan,February 2020, Very much worth it. The owner has the best style. I want my money back. The torcher chamber was a bit too much. We had so much fun! My partner and I always wanted to visit. This place is awesome! BE WARNED! And I would do it again! The town was very cute. The place smelled very bad! BEST TRIP EVER! Why didn't I find this place sooner? I wish I could have stayed longer. You can tell the owner really likes bears. The owner wouldn't let me bring my pet bear. I do not regret anything! But seriously tell all your friends! I came here for my honemoon. The view form the back porch was to die for. But the owner was cool. NO INDOOR PLUMBING!!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-1310522.jpeg,85
Seth Lassen,October 2016, NO INDOOR PLUMBING!! We had so much fun! The place smelled very bad! BEST TRIP EVER! I wish I could have stayed longer. It was quite a drive from the airport. But the owner was cool. But seriously tell all your friends! I came here for my honemoon. My partner and I always wanted to visit. The owner wouldn't let me bring my pet bear. BE WARNED! The view form the back porch was to die for. I want my money back. Why didn't I find this place sooner? And I would do it again! I do not regret anything! This place is awesome! Very much worth it. The owner has the best style. The town was very cute.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4153618.jpeg,85
Alysa Shin,February 2019, BE WARNED! The town was very cute. NO INDOOR PLUMBING!! The owner has the best style. My partner and I always wanted to visit. BEST TRIP EVER! I wish I could have stayed longer. But seriously tell all your friends! The place smelled very bad! The view form the back porch was to die for. We had so much fun! Why didn't I find this place sooner? The owner wouldn't let me bring my pet bear.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-415829.jpeg,85
Nick Mendini,March 2008, It was quite a drive from the airport. I wish I could have stayed longer. The owner wouldn't let me bring my pet bear. The town was very cute. My partner and I always wanted to visit. The owner has the best style. Why didn't I find this place sooner?,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4626351.jpeg,85
Mitch McDermott,January 2009, The torcher chamber was a bit too much. BEST TRIP EVER! The view form the back porch was to die for. BE WARNED! Very much worth it. I came here for my honemoon. I want my money back. It was quite a drive from the airport. I do not regret anything!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-3775540.jpeg,85
Leah Cardon,May 2016, Why didn't I find this place sooner? We had so much fun! And I would do it again! You can tell the owner really likes bears. The place smelled very bad! This place is awesome! BE WARNED! But the owner was cool. NO INDOOR PLUMBING!! BEST TRIP EVER! I want my money back. The owner has the best style. I wish I could have stayed longer. The view form the back porch was to die for. My partner and I always wanted to visit. It was quite a drive from the airport. I came here for my honemoon. The torcher chamber was a bit too much. Very much worth it. I do not regret anything! The town was very cute.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-3770317.jpeg,86
Zach McCain,August 2014, Why didn't I find this place sooner? I do not regret anything! BEST TRIP EVER! And I would do it again! The town was very cute. The view form the back porch was to die for. You can tell the owner really likes bears. This place is awesome! The place smelled very bad! The owner has the best style. I came here for my honemoon. I want my money back. My partner and I always wanted to visit. I wish I could have stayed longer. BE WARNED! But the owner was cool.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4886801.jpeg,86
Alysa Shin,December 2013, I wish I could have stayed longer. This place is awesome! I want my money back. It was quite a drive from the airport. The torcher chamber was a bit too much. The owner wouldn't let me bring my pet bear. I do not regret anything!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4153618.jpeg,86
Ben Rasmussen,November 2008, This place is awesome! The view form the back porch was to die for. I wish I could have stayed longer. The torcher chamber was a bit too much. I came here for my honemoon. BEST TRIP EVER! Very much worth it. The town was very cute. And I would do it again! BE WARNED! I want my money back. NO INDOOR PLUMBING!! You can tell the owner really likes bears. The place smelled very bad! We had so much fun! I do not regret anything! But seriously tell all your friends! The owner has the best style.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4886781.jpeg,86
John Campbell,October 2019, You can tell the owner really likes bears. It was quite a drive from the airport. The town was very cute. The owner wouldn't let me bring my pet bear. I wish I could have stayed longer. I want my money back. And I would do it again! This place is awesome! We had so much fun! The owner has the best style. NO INDOOR PLUMBING!! BEST TRIP EVER!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-5853675.jpeg,86
Mitch McDermott,October 2008, And I would do it again! I came here for my honemoon. But seriously tell all your friends! I do not regret anything! The owner wouldn't let me bring my pet bear. You can tell the owner really likes bears. BEST TRIP EVER! The place smelled very bad! Why didn't I find this place sooner? My partner and I always wanted to visit. It was quite a drive from the airport. This place is awesome! I wish I could have stayed longer. NO INDOOR PLUMBING!! Very much worth it. The view form the back porch was to die for. The owner has the best style. The town was very cute.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-3851312.jpeg,86
Deb Johnson,June 2008, I do not regret anything! I came here for my honemoon. And I would do it again! It was quite a drive from the airport. Very much worth it. You can tell the owner really likes bears. My partner and I always wanted to visit. The view form the back porch was to die for. BE WARNED! The owner has the best style. The place smelled very bad! The owner wouldn't let me bring my pet bear. I wish I could have stayed longer. We had so much fun! But the owner was cool. But seriously tell all your friends! Why didn't I find this place sooner? BEST TRIP EVER! NO INDOOR PLUMBING!! The town was very cute. This place is awesome!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4100670.jpeg,86
Matthew Morgan,June 2014, Why didn't I find this place sooner? BEST TRIP EVER! Very much worth it. My partner and I always wanted to visit. You can tell the owner really likes bears. NO INDOOR PLUMBING!! The place smelled very bad! But seriously tell all your friends! I came here for my honemoon. This place is awesome!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-1484810.jpeg,86
Derek Warner-Reyes,April 2016, You can tell the owner really likes bears. The owner has the best style. Very much worth it. But the owner was cool. And I would do it again! This place is awesome! I want my money back. My partner and I always wanted to visit. I came here for my honemoon.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-220453.jpeg,86
Frans Larson,July 2014, But seriously tell all your friends! The town was very cute. This place is awesome! You can tell the owner really likes bears. I do not regret anything! I wish I could have stayed longer. Very much worth it. NO INDOOR PLUMBING!! I came here for my honemoon. My partner and I always wanted to visit. The owner has the best style. But the owner was cool. We had so much fun! It was quite a drive from the airport. The torcher chamber was a bit too much. I want my money back. The view form the back porch was to die for. And I would do it again!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-415829.jpeg,86
Jeremy England,July 2014, I do not regret anything! The place smelled very bad! The view form the back porch was to die for. It was quite a drive from the airport. Very much worth it. The owner wouldn't let me bring my pet bear. The town was very cute. We had so much fun! But seriously tell all your friends! The torcher chamber was a bit too much. NO INDOOR PLUMBING!! And I would do it again! BE WARNED! My partner and I always wanted to visit. This place is awesome!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-1310522.jpeg,86
Giovani Maccagno,February 2008, BE WARNED! But the owner was cool. You can tell the owner really likes bears. And I would do it again! BEST TRIP EVER! I came here for my honemoon. Very much worth it. I want my money back. My partner and I always wanted to visit. Why didn't I find this place sooner? I wish I could have stayed longer. This place is awesome!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-3775540.jpeg,86
Genaro Salinas,December 2015, But the owner was cool. Very much worth it. BE WARNED! The view form the back porch was to die for. I wish I could have stayed longer. And I would do it again! You can tell the owner really likes bears. The place smelled very bad! The town was very cute. We had so much fun! This place is awesome! But seriously tell all your friends! It was quite a drive from the airport. The owner has the best style. My partner and I always wanted to visit. I want my money back. BEST TRIP EVER! I came here for my honemoon. The owner wouldn't let me bring my pet bear. The torcher chamber was a bit too much.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-2726111.jpeg,86
Michael Wetterauer,June 2012, It was quite a drive from the airport. We had so much fun! The view form the back porch was to die for. Very much worth it. BEST TRIP EVER! I came here for my honemoon. NO INDOOR PLUMBING!! Why didn't I find this place sooner?,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-3970387.jpeg,87
Derek Warner-Reyes,March 2009, You can tell the owner really likes bears. My partner and I always wanted to visit. I do not regret anything! But seriously tell all your friends! The view form the back porch was to die for. It was quite a drive from the airport. The torcher chamber was a bit too much. This place is awesome! I wish I could have stayed longer. We had so much fun! The owner wouldn't let me bring my pet bear. The place smelled very bad! Why didn't I find this place sooner? NO INDOOR PLUMBING!! The town was very cute. The owner has the best style. I came here for my honemoon. BE WARNED! BEST TRIP EVER! Very much worth it.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4100670.jpeg,87
Dylan Ring,October 2010, But seriously tell all your friends! BE WARNED! The view form the back porch was to die for. And I would do it again! I came here for my honemoon. I wish I could have stayed longer. The owner has the best style. I want my money back. Very much worth it. I do not regret anything! The town was very cute. BEST TRIP EVER!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-1484810.jpeg,87
Michael Chen,October 2015, NO INDOOR PLUMBING!!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-2726111.jpeg,87
Mitch McDermott,April 2014, But seriously tell all your friends! BEST TRIP EVER! BE WARNED! The place smelled very bad! Why didn't I find this place sooner? The torcher chamber was a bit too much. I want my money back. NO INDOOR PLUMBING!! I do not regret anything!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4626351.jpeg,87
Zach McCain,May 2010, It was quite a drive from the airport. The town was very cute. The torcher chamber was a bit too much. The owner wouldn't let me bring my pet bear. Why didn't I find this place sooner? But the owner was cool. I came here for my honemoon. This place is awesome! We had so much fun! BEST TRIP EVER! BE WARNED! Very much worth it. The view form the back porch was to die for. But seriously tell all your friends! The place smelled very bad! And I would do it again! NO INDOOR PLUMBING!! I wish I could have stayed longer. My partner and I always wanted to visit. The owner has the best style.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4886781.jpeg,87
Connor Wilson,June 2017, The owner has the best style. Very much worth it. The torcher chamber was a bit too much. The owner wouldn't let me bring my pet bear. But the owner was cool. You can tell the owner really likes bears. The place smelled very bad! The view form the back porch was to die for. This place is awesome! It was quite a drive from the airport. I want my money back. Why didn't I find this place sooner? And I would do it again! BEST TRIP EVER! My partner and I always wanted to visit. We had so much fun! I wish I could have stayed longer. The town was very cute. But seriously tell all your friends! I do not regret anything! NO INDOOR PLUMBING!!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-3775540.jpeg,87
Deb Johnson,March 2013, The town was very cute. Why didn't I find this place sooner? The owner has the best style. The torcher chamber was a bit too much. I came here for my honemoon. The owner wouldn't let me bring my pet bear. But the owner was cool. You can tell the owner really likes bears. I wish I could have stayed longer. Very much worth it. NO INDOOR PLUMBING!! It was quite a drive from the airport. This place is awesome! The view form the back porch was to die for. I want my money back. I do not regret anything! BE WARNED! My partner and I always wanted to visit. The place smelled very bad! And I would do it again! We had so much fun! BEST TRIP EVER!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-3851312.jpeg,87
Ben Rasmussen,February 2017, I do not regret anything! BEST TRIP EVER!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-220453.jpeg,87
Tre' Moore,September 2019, The torcher chamber was a bit too much. BEST TRIP EVER! We had so much fun! You can tell the owner really likes bears. But the owner was cool. The place smelled very bad! I want my money back. My partner and I always wanted to visit. I do not regret anything! I wish I could have stayed longer. And I would do it again!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-1310522.jpeg,87
Fabian Yee,January 2018, We had so much fun! The owner has the best style. The torcher chamber was a bit too much. I want my money back. NO INDOOR PLUMBING!! The place smelled very bad!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-3770317.jpeg,87
Frans Larson,November 2019, It was quite a drive from the airport. But the owner was cool. BE WARNED! The town was very cute. I wish I could have stayed longer. The place smelled very bad! I came here for my honemoon. The owner wouldn't let me bring my pet bear. We had so much fun! The view form the back porch was to die for. I want my money back. I do not regret anything! And I would do it again! NO INDOOR PLUMBING!!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4123910.jpeg,87
Christina Meador,April 2013, Very much worth it. This place is awesome! The view form the back porch was to die for. I wish I could have stayed longer. The town was very cute. BEST TRIP EVER! It was quite a drive from the airport. We had so much fun! The owner wouldn't let me bring my pet bear. I came here for my honemoon. The place smelled very bad! You can tell the owner really likes bears.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-415829.jpeg,87
John Kelly,February 2015, My partner and I always wanted to visit. This place is awesome! But seriously tell all your friends! BE WARNED! It was quite a drive from the airport. And I would do it again! We had so much fun!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4886801.jpeg,87
Michael Chen,July 2017, Very much worth it. The owner wouldn't let me bring my pet bear. This place is awesome! But the owner was cool. And I would do it again! The place smelled very bad! The owner has the best style. I want my money back. You can tell the owner really likes bears. I wish I could have stayed longer. It was quite a drive from the airport. BEST TRIP EVER! BE WARNED! The torcher chamber was a bit too much.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-220453.jpeg,88
Jeremy England,December 2010, I want my money back. NO INDOOR PLUMBING!! BEST TRIP EVER! Very much worth it. I came here for my honemoon. The place smelled very bad! But seriously tell all your friends! I do not regret anything! You can tell the owner really likes bears. It was quite a drive from the airport. I wish I could have stayed longer.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-415829.jpeg,88
John Campbell,December 2012, It was quite a drive from the airport. The torcher chamber was a bit too much. I came here for my honemoon. The town was very cute. Why didn't I find this place sooner? I want my money back. The place smelled very bad! But the owner was cool. The view form the back porch was to die for. The owner has the best style. We had so much fun! And I would do it again! BE WARNED! I wish I could have stayed longer. But seriously tell all your friends!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-1310522.jpeg,88
Zain Padela,July 2010, This place is awesome! I do not regret anything! The place smelled very bad! I came here for my honemoon. And I would do it again! The view form the back porch was to die for. But seriously tell all your friends! It was quite a drive from the airport. The owner has the best style.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4626351.jpeg,88
Derek Warner-Reyes,April 2018, You can tell the owner really likes bears. It was quite a drive from the airport. I came here for my honemoon. BE WARNED! The torcher chamber was a bit too much. The place smelled very bad! This place is awesome! The owner has the best style. The owner wouldn't let me bring my pet bear. The town was very cute. Why didn't I find this place sooner? And I would do it again! I want my money back. NO INDOOR PLUMBING!! I do not regret anything! Very much worth it.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-3970387.jpeg,88
Fabian Yee,July 2009, The owner has the best style. BEST TRIP EVER! BE WARNED! It was quite a drive from the airport. Why didn't I find this place sooner? I do not regret anything! NO INDOOR PLUMBING!! You can tell the owner really likes bears. But the owner was cool. This place is awesome! The view form the back porch was to die for. I want my money back.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4886801.jpeg,88
Daniel Lee,June 2015, I wish I could have stayed longer.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-1484810.jpeg,88
Taylor Anderson,July 2018, Why didn't I find this place sooner? NO INDOOR PLUMBING!! The town was very cute. The torcher chamber was a bit too much. I wish I could have stayed longer. My partner and I always wanted to visit. I do not regret anything! It was quite a drive from the airport. BE WARNED!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4123910.jpeg,88
Sam Goldie,April 2019, BE WARNED! Very much worth it. NO INDOOR PLUMBING!! The owner wouldn't let me bring my pet bear. It was quite a drive from the airport. The owner has the best style. But seriously tell all your friends! I came here for my honemoon. The place smelled very bad! This place is awesome! The view form the back porch was to die for. My partner and I always wanted to visit. Why didn't I find this place sooner? The torcher chamber was a bit too much. I do not regret anything! The town was very cute. And I would do it again! You can tell the owner really likes bears.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-3851312.jpeg,88
Frans Larson,February 2011, We had so much fun! The town was very cute. Very much worth it. But seriously tell all your friends! It was quite a drive from the airport. BEST TRIP EVER! I want my money back. The torcher chamber was a bit too much. I came here for my honemoon. The place smelled very bad! You can tell the owner really likes bears. And I would do it again! But the owner was cool.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4153618.jpeg,88
Alysa Shin,October 2010, But the owner was cool. This place is awesome! My partner and I always wanted to visit. I want my money back. And I would do it again! The view form the back porch was to die for. You can tell the owner really likes bears. The owner has the best style. BEST TRIP EVER! The town was very cute. Why didn't I find this place sooner? The torcher chamber was a bit too much. We had so much fun! I wish I could have stayed longer. The owner wouldn't let me bring my pet bear. The place smelled very bad!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-2726111.jpeg,88
Brandon Elzy,January 2012, I came here for my honemoon. My partner and I always wanted to visit. The torcher chamber was a bit too much. I do not regret anything! But seriously tell all your friends! But the owner was cool. BE WARNED! We had so much fun! Why didn't I find this place sooner? NO INDOOR PLUMBING!! BEST TRIP EVER! And I would do it again! The owner wouldn't let me bring my pet bear. It was quite a drive from the airport. Very much worth it. The place smelled very bad!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-415829.jpeg,89
Tre' Moore,May 2020, This place is awesome! My partner and I always wanted to visit. The torcher chamber was a bit too much. It was quite a drive from the airport. And I would do it again! But seriously tell all your friends! I do not regret anything! I wish I could have stayed longer. You can tell the owner really likes bears. Very much worth it. The place smelled very bad! I want my money back. BEST TRIP EVER! But the owner was cool. I came here for my honemoon. The owner wouldn't let me bring my pet bear. The town was very cute. NO INDOOR PLUMBING!! BE WARNED! Why didn't I find this place sooner? We had so much fun!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4626351.jpeg,89
Taylor Anderson,March 2008, The owner has the best style. It was quite a drive from the airport. NO INDOOR PLUMBING!!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-3970387.jpeg,89
Matthew Morgan,December 2012, Why didn't I find this place sooner? The view form the back porch was to die for. But seriously tell all your friends! This place is awesome! And I would do it again! I do not regret anything! BEST TRIP EVER! The owner wouldn't let me bring my pet bear. I wish I could have stayed longer.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4123910.jpeg,89
Nick Mendini,July 2018, Very much worth it. The owner has the best style. This place is awesome! The place smelled very bad! I do not regret anything! The owner wouldn't let me bring my pet bear. Why didn't I find this place sooner? I wish I could have stayed longer. The view form the back porch was to die for. You can tell the owner really likes bears. We had so much fun! But the owner was cool. BEST TRIP EVER! I want my money back. It was quite a drive from the airport.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-2726111.jpeg,89
Zach McCain,October 2014, But seriously tell all your friends! The view form the back porch was to die for. Why didn't I find this place sooner? I came here for my honemoon. BE WARNED! This place is awesome! The owner wouldn't let me bring my pet bear. My partner and I always wanted to visit. The place smelled very bad! I do not regret anything! I wish I could have stayed longer. Very much worth it. You can tell the owner really likes bears. And I would do it again! The torcher chamber was a bit too much. The owner has the best style. It was quite a drive from the airport.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-3770317.jpeg,89
John Campbell,March 2016, I do not regret anything! You can tell the owner really likes bears. But the owner was cool. The owner has the best style. BEST TRIP EVER! Very much worth it. I want my money back. BE WARNED! NO INDOOR PLUMBING!! I came here for my honemoon. The owner wouldn't let me bring my pet bear. We had so much fun! But seriously tell all your friends! The place smelled very bad! The town was very cute. Why didn't I find this place sooner? And I would do it again! The view form the back porch was to die for. I wish I could have stayed longer. This place is awesome! It was quite a drive from the airport.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-1484810.jpeg,89
Christina Meador,November 2012, This place is awesome! It was quite a drive from the airport. I came here for my honemoon.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-3775540.jpeg,89
Genaro Salinas,November 2014, I came here for my honemoon. It was quite a drive from the airport. BE WARNED!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-5853675.jpeg,89
Joe Wnukoski,February 2014, Very much worth it. BE WARNED! I want my money back. Why didn't I find this place sooner? The view form the back porch was to die for. And I would do it again! I wish I could have stayed longer. It was quite a drive from the airport. My partner and I always wanted to visit. But seriously tell all your friends! NO INDOOR PLUMBING!! The owner wouldn't let me bring my pet bear.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4153618.jpeg,89
Fabian Yee,January 2013, The owner wouldn't let me bring my pet bear. My partner and I always wanted to visit.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4886801.jpeg,89
Alysa Shin,October 2009, Why didn't I find this place sooner? I want my money back. It was quite a drive from the airport. My partner and I always wanted to visit. The owner wouldn't let me bring my pet bear. NO INDOOR PLUMBING!! And I would do it again! But seriously tell all your friends! The torcher chamber was a bit too much. But the owner was cool. You can tell the owner really likes bears. The owner has the best style. I do not regret anything! The town was very cute.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4100670.jpeg,89
Derek Warner-Reyes,September 2009, I do not regret anything! Very much worth it. The owner has the best style.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-415829.jpeg,90
